t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
6.200000000000000000e+01,5.000000000000000000e+01,5.697209262139278962e+01,-4.807803353801969770e+00,-2.164289267590819854e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.275999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,5.703980905477796171e+01,-5.184394020434167416e+00,-1.855415034343794733e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.272999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,5.697209262139278962e+01,-5.270168900914977250e+00,-1.701923720477812596e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.275999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,5.611435113184725054e+01,-3.849110813895929795e+00,-2.265240317951320748e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,5.647550544323485155e+01,-4.790436484206529677e+00,-1.685068959028321878e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.297999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,5.618206756523242262e+01,-4.431138014354359278e+00,-1.750929550878063345e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.310999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,5.559519180922759318e+01,-3.526292010951479483e+00,-2.068899798276113700e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.336999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,5.559519180922759318e+01,-3.764266726328313606e+00,-1.830925082899279577e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.336999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,5.457944530844997644e+01,-2.060211457843239558e+00,-2.519233850606736880e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.382000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,5.494059961983757745e+01,-3.030752674837923877e+00,-1.909846944999653573e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.365999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,5.471487817522032771e+01,-2.824953040105314450e+00,-1.889925135115013255e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.375999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,5.428600743044755461e+01,-2.233930504272779061e+00,-2.052076926174775551e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.395000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,5.435372386383272669e+01,-2.597613972580290920e+00,-1.756109891252435773e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.392000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,5.406028598583031908e+01,-2.246486969340616202e+00,-1.813799016489702876e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.404999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,5.369913167444271807e+01,-1.774351844378488474e+00,-1.924779830064229591e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.421000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,5.320254449628478000e+01,-1.059694661820693717e+00,-2.142849834464086278e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,5.261566874027995055e+01,-1.999291973663437361e-01,-2.415739542913606819e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.468999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,5.261566874027995055e+01,-4.777990732435828392e-01,-2.137869667036367716e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.468999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,5.232223086227752162e+01,-1.705838989190300303e-01,-2.151646963358491593e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.482000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,5.218679799550717036e+01,-1.627889878862669448e-01,-2.024009007620903411e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.488000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,5.202879298427509980e+01,-9.776461756316501273e-02,-1.931028366711934785e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.495000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,5.173535510627268508e+01,2.332424289505756754e-01,-1.968597535223260753e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,5.123876792811475411e+01,9.428594902214966211e-01,-2.181627418336250734e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.529999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,5.071960860549507544e+01,1.670520772301912427e+00,-2.390129377796987864e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.553000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,5.058417573872472417e+01,1.650884299395409816e+00,-2.235060038120133985e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.559000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,5.042617072749266782e+01,1.691632574300575342e+00,-2.117803301793243165e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.565999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,5.035845429410748864e+01,1.575676544729549766e+00,-1.934130838837038402e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.568999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,5.035845429410748864e+01,1.353203597389461166e+00,-1.711657891496949802e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.568999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,4.983929497148781707e+01,2.134923014367731131e+00,-1.974217985855548196e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.592000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,4.999729998271988762e+01,1.610003519313435882e+00,-1.607303502033323506e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.585000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,4.977157853810264498e+01,1.850603142807712986e+00,-1.622181680910357970e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.595000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,4.999999999999999289e+01,4.941042422671505818e+01,2.344779006975141300e+00,-1.755203233690199704e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.610999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,4.898155348194229219e+01,2.951297898007317677e+00,-1.932851379949610093e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.629999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,4.875583203732504955e+01,3.154451452990585825e+00,-1.910283490315635380e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.639999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,4.891383704855712011e+01,2.636886008331360109e+00,-1.550723056888480444e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.632999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,4.787551840331778408e+01,4.415719382604902599e+00,-2.291237785922686676e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.678999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,4.780780196993261200e+01,4.279814092063559450e+00,-2.087616061996171446e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.682000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,4.731121479177467393e+01,4.975741075131109525e+00,-2.286955866905783008e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.703999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,4.722092621392777545e+01,4.882876244609543726e+00,-2.103802458537319175e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.707999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000711e+01,4.737893122515985311e+01,4.343051325895093129e+00,-1.721982551054945798e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,4.685977190254017444e+01,5.123583151322669949e+00,-1.983355053862844386e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.724000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,4.692748833592535362e+01,4.767804400303645274e+00,-1.695292736228998676e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.721000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,4.649861759115258764e+01,5.381214482293108503e+00,-1.879832073445696361e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.739999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,4.649861759115258764e+01,5.164987237741567760e+00,-1.663604828894155174e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.739999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,4.600203041299464957e+01,5.909686013719586128e+00,-1.911716426714235251e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.761999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,4.636318472438223637e+01,5.009024346308602382e+00,-1.372209070690838528e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.746000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,4.541515465698980591e+01,6.638199516944098377e+00,-2.053354173933904736e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.788000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,4.512171677898739119e+01,6.955136066094388170e+00,-2.076852845081778920e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.800999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,4.561830395714532926e+01,5.780192021067954045e+00,-1.398495978213283752e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.778999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,4.512171677898739119e+01,6.555384880586039742e+00,-1.677101659573431158e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.800999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,4.453484102298254044e+01,7.468722919917777148e+00,-2.003563942900317141e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.827000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
